,Name,StandardSmiles,Molecules,tanimoto_avalon
5764,Anisomycin,COc1ccc(C[C@@H]2NC[C@@H](O)[C@@H]2OC(C)=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f729430>,0.4067796610169492
5785,AVE-2865,O=C(NC(=O)c1cc(F)c(F)cc1Cl)Nc1cc(F)ccc1N1CCC(C(=O)O)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f729cf0>,0.34448160535117056
5806,S-23,COc1cc2c(cc1OC)C(c1ccccc1)NCC2,<rdkit.Chem.rdchem.Mol object at 0x7f615f728660>,0.32421875
5835,(R)-minalrestat,O=C1C[C@@]2(C(=O)N1)C(=O)N(Cc1ccc(Br)cc1F)C(=O)c1ccc(F)cc12,<rdkit.Chem.rdchem.Mol object at 0x7f615f7272e0>,0.3407960199004975
5845,2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7f615f727740>,0.33114754098360655
5853,"(3aS)-3a-hydroxy-5-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one",Cc1cccc2c1C(=O)[C@]1(O)CCN(c3ccccc3)C1=N2,<rdkit.Chem.rdchem.Mol object at 0x7f615f727a50>,0.32779097387173395
5854,"(3aS)-3a-hydroxy-7-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one",Cc1ccc2c(c1)N=C1N(c3ccccc3)CC[C@@]1(O)C2=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f727ac0>,0.3293269230769231
5855,"(3aS)-3a-hydroxy-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one",O=C1c2ccccc2N=C2N(c3ccccc3)CC[C@@]12O,<rdkit.Chem.rdchem.Mol object at 0x7f615f727b30>,0.32273838630806845
5858,"(R)-(+) 5(9BH)-OXO-9B-PHENYL-2,3-DIHYDROTHIAZOLO[2,3-A]ISOINDOL-3-CARBOXYLIC ACID METHYL ESTER",COC(=O)C1CS[C@]2(c3ccccc3)c3ccccc3C(=O)N12,<rdkit.Chem.rdchem.Mol object at 0x7f615f727c80>,0.3237597911227154
5871,"(6-METHYL-3,4-DIHYDRO-2H-CHROMEN-2-YL)METHYLPHOSPHINATE",Cc1ccc2c(c1)CCC(C[PH](=O)O)O2,<rdkit.Chem.rdchem.Mol object at 0x7f615f726190>,0.3471698113207547
5891,"2-(4-hydroxybiphenyl-3-yl)-4-methyl-1H-isoindole-1,3(2H)-dione",Cc1cccc2c1C(=O)N(c1cc(-c3ccccc3)ccc1O)C2=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f726a50>,0.34812286689419797
5926,(S)-carazolol,CC(C)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12,<rdkit.Chem.rdchem.Mol object at 0x7f615f723900>,0.3256578947368421
5948,"(2R,3R,4S)-3-(4-HYDROXYPHENYL)-4-METHYL-2-[4-(2-PYRROLIDIN-1-YLETHOXY)PHENYL]CHROMAN-6-OL",CC1c2cc(O)ccc2O[C@@H](c2ccc(OCCN3CCCC3)cc2)[C@H]1c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7222e0>,0.43252595155709345
5952,"N~2~-[(BENZYLOXY)CARBONYL]-N-[(1S,2S)-2-HYDROXY-1-(4-HYDROXYBENZYL)PROPYL]-L-LEUCINAMIDE",CC(C)CC(NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)[C@H](C)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7224a0>,0.3246268656716418
5954,"(2S)-1-(2,5-dimethylphenoxy)-3-morpholin-4-ylpropan-2-ol",Cc1ccc(C)c(OC[C@@H](O)CN2CCOCC2)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f722580>,0.33043478260869563
5963,"(4R,2S)-5'-(4-(4-CHLOROBENZYLOXY)PYRROLIDIN-2-YLMETHANESULFONYL)ISOQUINOLINE",O=S(=O)(NC[C@@H]1C[C@@H](OCc2ccc(Cl)cc2)CN1)c1cccc2cnccc12,<rdkit.Chem.rdchem.Mol object at 0x7f615f722970>,0.3538961038961039
5974,CCT-018159,CCc1cc(-c2[nH]nc(C)c2-c2ccc3c(c2)OCCO3)c(O)cc1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f722e40>,0.34300791556728233
5978,"2,3,6A,7,8,9-HEXAHYDRO-11H-[1,4]DIOXINO[2,3-G]PYRROLO[2,1-B][1,3]BENZOXAZIN-11-ONE",O=C1c2cc3c(cc2O[C@@H]2CCCN12)OCCO3,<rdkit.Chem.rdchem.Mol object at 0x7f615f777040>,0.44966442953020136
6017,"(3AS,4R,9BR)-2,2-DIFLUORO-4-(4-HYDROXYPHENYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-8-OL",Oc1ccc([C@@H]2Oc3ccc(O)cc3C3CC(F)(F)C[C@@H]32)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f777f90>,0.34523809523809523
6022,"5-{[1-(2,3-dichlorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine",Nc1nc(N)c2c(OCC3CCN(Cc4cccc(Cl)c4Cl)CC3)cccc2n1,<rdkit.Chem.rdchem.Mol object at 0x7f615f799200>,0.3310810810810811
6036,AC-(D)Phe-pro-borolys-OH,CC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)N[C@@H](CCCCN)B(O)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f799820>,0.326007326007326
6037,AC-(D)PHE-PRO-BOROHOMOLYS-OH,CC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)N[C@@H](CCCCCN)B(O)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f799890>,0.326007326007326
6038,AC-(D)PHE-PRO-BOROHOMOORNITHINE-OH,CC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)N[C@@H](CCCN)B(O)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f799900>,0.3284671532846715
6041,"2-[(1R)-1-CARBOXY-2-(4-HYDROXYPHENYL)ETHYL]-1,3-DIOXOISOINDOLINE-5-CARBOXYLIC ACID",O=C(O)c1ccc2c(c1)C(=O)N(C(Cc1ccc(O)cc1)C(=O)O)C2=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f799a50>,0.4151624548736462
6056,"(9ALPHA,13BETA,17BETA)-2-[(1Z)-BUT-1-EN-1-YL]ESTRA-1,3,5(10)-TRIENE-3,17-DIOL",CCC=Cc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,<rdkit.Chem.rdchem.Mol object at 0x7f615f799f20>,0.3269230769230769
6057,"(9S,12S)-9-(1-methylethyl)-7,10-dioxo-2-oxa-8,11-diazabicyclo[12.2.2]octadeca-1(16),14,17-triene-12-carboxylic acid",CC(C)C1NC(=O)CCCCOc2ccc(cc2)CC(C(=O)O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f799f90>,0.3489208633093525
6068,"1-[(2,6-difluorophenyl)sulfonyl]-4-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)piperazine",O=S(=O)(c1ccc2c(c1)OCCO2)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f78e4a0>,0.3333333333333333
6073,"1-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)-4-[(4-methoxyphenyl)sulfonyl]piperazine",COc1ccc(S(=O)(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f78e6d0>,0.35034013605442177
6075,"3-carboxamido-1,3,5(10)-estratrien-17(R)-spiro-2'(5',5'-dimethyl-6'oxo)tetrahydropyran",CC1(C)CC[C@@]2(CC[C@H]3[C@@H]4CCc5cc(C(N)=O)ccc5C4CC[C@@]32C)OC1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f78e7b0>,0.33147632311977715
6076,"1-BENZYL-4-[(5,6-DIMETHOXY-1-INDANON-2-YL)METHYL]PIPERIDINE",COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,<rdkit.Chem.rdchem.Mol object at 0x7f615f78e820>,0.37333333333333335
6077,17alpha-Estriol,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@H]2O,<rdkit.Chem.rdchem.Mol object at 0x7f615f78e890>,0.33433734939759036
6082,"(9BETA,11ALPHA,13ALPHA,14BETA,17ALPHA)-11-(METHOXYMETHYL)ESTRA-1(10),2,4-TRIENE-3,17-DIOL",COC[C@@H]1C[C@@]2(C)[C@H](O)CC[C@@H]2[C@@H]2CCc3cc(O)ccc3[C@H]12,<rdkit.Chem.rdchem.Mol object at 0x7f615f78ea50>,0.3375
6093,"[(3R)-3-(Methylcarbamoyl)-2-{[(2-methyl-2-propanyl)oxy]carbonyl}-1,2,3,4-tetrahydro-7-isoquinolinyl]sulfamic acid",CNC(=O)C1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)OC(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f615f78eeb0>,0.3468208092485549
6110,"N-[1-(5-bromo-2,3-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide",COc1cc(Br)cc(CN2CCC(NC(=O)CCCS)CC2)c1OC,<rdkit.Chem.rdchem.Mol object at 0x7f615f7969e0>,0.332089552238806
6113,"4-(1R,3AS,4R,8AS,8BR)-[1-DIFLUOROMETHYL-2-(4-FLUOROBENZYL)-3-OXODECAHYDROPYRROLO[3,4-A]PYRROLIZIN-4-YL]BENZAMIDINE",NC(N)c1ccc([C@H]2C3C(=O)N(Cc4ccc(F)cc4)[C@H](C(F)F)[C@H]3[C@@H]3CCCN23)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f796890>,0.32216494845360827
6119,"(3R)-N-(4-CHLOROPHENYL)-3-(HYDROXYMETHYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE",O=S(=O)(Nc1ccc(Cl)cc1)c1ccc2c(c1)CN[C@@H](CO)C2,<rdkit.Chem.rdchem.Mol object at 0x7f615f7965f0>,0.3301282051282051
6134,"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE",C[C@@]1(c2ccc(F)cc2F)OC(=O)N(Nc2ccccc2)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f798040>,0.32044198895027626
6147,(S)-famoxadone,C[C@@]1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7985f0>,0.32448377581120946
6155,"1-((1R,2S)-1-{2-[2-(4-CHLOROPHENYL)-1,3-BENZOXAZOL-7-YL]ETHYL}-2-HYDROXYPROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE",C[C@H](O)[C@@H](CCc1cccc2nc(-c3ccc(Cl)cc3)oc12)n1cnc(C(N)=O)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f798970>,0.32894736842105265
6161,"(S)-2-CHLORO-N-(1-(2-(2-HYDROXYETHYLAMINO)-2-OXOETHYL)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL)-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE",O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NCCO,<rdkit.Chem.rdchem.Mol object at 0x7f615f798ba0>,0.3208791208791209
6174,"(2R,4S)-2-[(R)-BENZYLCARBAMOYL-PHENYLACETYL-METHYL]-5,5-DIMETHYL-THIAZOLIDINE-4-CARBOXYLIC ACID",CC1(C)S[C@H](C(C(=O)Cc2ccccc2)C(=O)NCc2ccccc2)NC1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f795120>,0.3333333333333333
6181,GLYCYLALANYL-N-2-NAPHTHYL-L-PROLINEAMIDE,CC(NC(=O)CN)C(=O)N1CCCC1C(=O)Nc1ccc2ccccc2c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f795430>,0.34210526315789475
6190,"(2S)-2-[(3aR,4R,7S,7aS)-1,3-dioxooctahydro-2H-4,7-methanoisoindol-2-yl]propanoic acid",CC(C(=O)O)n1c(O)c2c(c1O)[C@H]1CC[C@@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x7f615f795820>,0.33098591549295775
6192,(3S)-1-(4-acetylphenyl)-5-oxopyrrolidine-3-carboxylic acid,CC(=O)c1ccc(N2CC(C(=O)O)CC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f795900>,0.35315985130111527
6194,"4-{[1-METHYL-2,4-DIOXO-6-(3-PHENYLPROP-1-YN-1-YL)-1,4-DIHYDROQUINAZOLIN-3(2H)-YL]METHYL}BENZOIC ACID",Cn1c(=O)n(Cc2ccc(C(=O)O)cc2)c(=O)c2cc(C#CCc3ccccc3)ccc21,<rdkit.Chem.rdchem.Mol object at 0x7f615f7959e0>,0.375
6196,"(4R,5R)-5-AMINO-1-[2-(1,3-BENZODIOXOL-5-YL)ETHYL]-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-2-ONE",N[C@H]1CN(CCc2ccc3c(c2)OCO3)C(=O)C[C@@H]1c1cc(F)c(F)cc1F,<rdkit.Chem.rdchem.Mol object at 0x7f615f795ac0>,0.3482142857142857
6209,5-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1-BENZOTHIOPHENE-2-SULFONAMIDE,CC(C(=O)N1CCOCC1)N1CCC(NS(=O)(=O)c2cc3cc(Cl)ccc3s2)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f79f040>,0.32134831460674157
6210,6-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1-BENZOTHIOPHENE-2-SULFONAMIDE,CC(C(=O)N1CCOCC1)N1CCC(NS(=O)(=O)c2cc3ccc(Cl)cc3s2)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f79f0b0>,0.3257918552036199
6212,"(3,4,8b-Trimethyl-3-oxido-2,3a-dihydro-1H-pyrrolo[2,3-b]indol-3-ium-7-yl) N-(2-ethylphenyl)carbamate",CCc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CC[N+](C)([O-])C1N2C,<rdkit.Chem.rdchem.Mol object at 0x7f615f79f190>,0.3239130434782609
6213,6-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-(4-MORPHOLINYL)-2-OXO ETHYL]-2-OXO-3-PYRROLIDINYL}-2-NAPHTHALENESULFONAMIDE,CC(C(=O)N1CCOCC1)N1CCC(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f79f200>,0.37349397590361444
6214,5-Chloro-N-{(3S)-1-[(2S)-1-(4-morpholinyl)-1-oxo-2-propanyl]-2-oxo-3-pyrrolidinyl}-1H-indole-2-sulfonamide,CC(C(=O)N1CCOCC1)N1CCC(NS(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)C1=O,<rdkit.Chem.rdchem.Mol object at 0x7f615f79f270>,0.3252212389380531
6238,5-chloro-N-[(3R)-1-(2-{[2-fluoro-4-(2-oxopyridin-1(2H)-yl)phenyl]amino}-2-oxoethyl)pyrrolidin-3-yl]thiophene-2-carboxamide,O=C(CN1CC[C@@H](NC(=O)c2ccc(Cl)s2)C1)Nc1ccc(-n2ccccc2=O)cc1F,<rdkit.Chem.rdchem.Mol object at 0x7f615f79fc80>,0.3230769230769231
6241,"5-Chloro-thiophene-2-carboxylic acid ((3S,4S)-1-{[2-fluoro-4-(2-oxo-2H-pyridin-1-yl)-phenylcarbamoyl]-methyl}-4-hydroxy-pyrrolidin-3-yl)-amide",O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)[C@@H](O)C1)Nc1ccc(-n2ccccc2=O)cc1F,<rdkit.Chem.rdchem.Mol object at 0x7f615f79fdd0>,0.35786802030456855
6248,"4-{4-[2-(1A,7A-DIMETHYL-4-OXY-OCTAHYDRO-1-OXA-4-AZA-CYCLOPROPA[A]NAPHTHALEN-4-YL) -ACETYLAMINO]-PHENYLCARBAMOYL}-BUTYRIC ACID",CC12CC[C@@H]3[C@](C)(CCC[N@+]3([O-])CC(=O)Nc3ccc(NC(=O)CCCC(=O)O)cc3)[C@@H]1O2,<rdkit.Chem.rdchem.Mol object at 0x7f615f7a10b0>,0.3402777777777778
6250,Opaviraline,CCC1C(=O)Nc2ccc(F)cc2N1C(=O)OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f615f7a1190>,0.38047138047138046
6251,Talviraline,COc1ccc2c(c1)N(C(=O)OC(C)C)C(CSC)C(=S)N2,<rdkit.Chem.rdchem.Mol object at 0x7f615f7a1200>,0.3433734939759036
6256,Estradiol hemisuccinate,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f7a1430>,0.34782608695652173
6293,"N-(TERT-BUTYL)-3,5-DIMETHYL-N'-[(5-METHYL-2,3-DIHYDRO-1,4-BENZODIOXIN-6-YL)CARBONYL]BENZOHYDRAZIDE",Cc1cc(C)cc(C(=O)N(NC(=O)c2ccc3c(c2C)OCCO3)C(C)(C)C)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7a04a0>,0.381294964028777
6297,Erteberel,Oc1ccc([C@@H]2Oc3ccc(O)cc3C3CCC[C@@H]32)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7a0660>,0.35737704918032787
6300,N-(4-{[(3S)-3-(dimethylamino)pyrrolidin-1-yl]carbonyl}phenyl)-5-fluoro-4-[2-methyl-1-(1-methylethyl)-1H-imidazol-5-yl]pyrimidin-2-amine,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CC[C@H](N(C)C)C4)cc3)ncc2F)n1C(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f615f7a07b0>,0.3289817232375979
6336,N-(1-ISOPROPYLPIPERIDIN-4-YL)-1-(3-METHOXYBENZYL)-1H-INDOLE-2-CARBOXAMIDE,COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)cc3ccccc32)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f792740>,0.32625994694960214
6343,2-[1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl]-n-[(1R)-1-(hydroxymethyl)propyl]acetamide,CC[C@H](CO)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,<rdkit.Chem.rdchem.Mol object at 0x7f615f7929e0>,0.35714285714285715
6346,2-[1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl]-n-[(1S)-1-(hydroxymethyl)propyl]acetamide,CC[C@@H](CO)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,<rdkit.Chem.rdchem.Mol object at 0x7f615f792b30>,0.35714285714285715
6370,"(3Z)-1-[(6-fluoro-4H-1,3-benzodioxin-8-yl)methyl]-4-[(E)-2-phenylethenyl]-1H-indole-2,3-dione 3-oxime",O=Nc1c(O)n(Cc2cc(F)cc3c2OCOC3)c2cccc(C=Cc3ccccc3)c12,<rdkit.Chem.rdchem.Mol object at 0x7f615f79e5f0>,0.34441805225653205
6371,"(3E)-5-fluoro-1-[(6-fluoro-4H-1,3-benzodioxin-8-yl)methyl]-1H-indole-2,3-dione 3-oxime",O=Nc1c(O)n(Cc2cc(F)cc3c2OCOC3)c2ccc(F)cc12,<rdkit.Chem.rdchem.Mol object at 0x7f615f79e660>,0.3389423076923077
6375,"(3Z)-1-[(6-fluoro-4H-1,3-benzodioxin-8-yl)methyl]-4-phenyl-1H-indole-2,3-dione 3-oxime",O=Nc1c(O)n(Cc2cc(F)cc3c2OCOC3)c2cccc(-c3ccccc3)c12,<rdkit.Chem.rdchem.Mol object at 0x7f615f79e820>,0.3546099290780142
6380,"(3AS,4R,9BR)-4-(4-HYDROXYPHENYL)-6-(METHOXYMETHYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-8-OL",COCc1cc(O)cc2c1O[C@@H](c1ccc(O)cc1)[C@H]1CCCC21,<rdkit.Chem.rdchem.Mol object at 0x7f615f79ea50>,0.3573667711598746
6391,"N-[(13-CYCLOHEXYL-6,7-DIHYDROINDOLO[1,2-D][1,4]BENZOXAZEPIN-10-YL)CARBONYL]-2-METHYL-L-ALANINE",CC(C)(NC(=O)c1ccc2c(C3CCCCC3)c3n(c2c1)CCOc1ccccc1-3)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f615f79ef20>,0.32548179871520344
6397,MK-0731,CN1CC[C@H](N(C)C(=O)N2CC(c3cc(F)ccc3F)=C[C@@]2(CO)c2ccccc2)[C@H](F)C1,<rdkit.Chem.rdchem.Mol object at 0x7f615f797190>,0.32663316582914576
6423,"1-BENZYL-3-(4-METHOXYPHENYLAMINO)-4-PHENYLPYRROLE-2,5-DIONE",COc1ccc(N=C2C(=O)N(Cc3ccccc3)C(=O)C2c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f797c80>,0.3541666666666667
6428,N-[4-CHLORO-3-(PYRIDIN-3-YLOXYMETHYL)-PHENYL]-3-FLUORO-,O=C(Nc1ccc(Cl)c(COc2cccnc2)c1)C1=C[C@H](F)C[C@@H](N2CCOCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7f615f797eb0>,0.32679738562091504
6447,"4-[(7R,7AS)-7-HYDROXY-1,3-DIOXOTETRAHYDRO-1H-PYRROLO[1,2-C]IMIDAZOL-2(3H)-YL]-1-NAPHTHONITRILE",N#Cc1ccc(-n2c(O)c3n(c2=O)CC[C@H]3O)c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7f615f79d740>,0.33763440860215055
6448,"2-chloro-4-{[(1R,3Z,7S,7aS)-7-hydroxy-1-(trifluoromethyl)tetrahydro-1H-pyrrolo[1,2-c][1,3]oxazol-3-ylidene]amino}-3-methylbenzonitrile",Cc1c(N=C2O[C@@H](C(F)(F)F)[C@@H]3[C@@H](O)CCN23)ccc(C#N)c1Cl,<rdkit.Chem.rdchem.Mol object at 0x7f615f79d7b0>,0.3713527851458886
6459,"6-ethyl-5-[(2S)-1-(3-methoxypropyl)-2-phenyl-1,2,3,4-tetrahydroquinolin-7-yl]pyrimidine-2,4-diamine",CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)[C@H](c1ccccc1)CC2,<rdkit.Chem.rdchem.Mol object at 0x7f615f79dc10>,0.3841059602649007
6472,N-({6-[(4-CYANO-2-FLUOROBENZYL)OXY]NAPHTHALEN-2-YL}SULFONYL)-D-GLUTAMIC ACID,N#Cc1ccc(COc2ccc3cc(S(=O)(=O)NC(CCC(=O)O)C(=O)O)ccc3c2)c(F)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f79c200>,0.3234323432343234
6502,"5-CHLORO-THIOPHENE-2-CARBOXYLIC ACID ((3S,4S)-4-FLUORO- 1-{[2-FLUORO-4-(2-OXO-2H-PYRIDIN-1-YL)-PHENYLCARBAMOYL]-METHYL}-PYRROLIDIN-3-YL)-AMIDE",O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)[C@@H](F)C1)Nc1ccc(-n2ccccc2=O)cc1F,<rdkit.Chem.rdchem.Mol object at 0x7f615f79ce40>,0.3225806451612903
6511,{(2S)-1-[N-(tert-butoxycarbonyl)glycyl]pyrrolidin-2-yl}methyl (3-chlorophenyl)acetate,CC(C)(C)OC(=O)NCC(=O)N1CCC[C@H]1COC(=O)Cc1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f79b270>,0.3248175182481752
6529,"(1R)-N,6-DIHYDROXY-7-METHOXY-2-[(4-METHOXYPHENYL)SULFONYL]-1,2,3,4-TETRAHYDROISOQUINOLINE-1-CARBOXAMIDE",COc1ccc(S(=O)(=O)N2CCc3cc(O)c(OC)cc3C2C(O)=NO)cc1,<rdkit.Chem.rdchem.Mol object at 0x7f615f79b970>,0.3438395415472779
6545,N-Methylphenylalanyl-N-[(trans-4-aminocyclohexyl)methyl]-L-prolinamide,CNC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC[C@H]1CC[C@H](N)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f79bf20>,0.33073929961089493
6570,"1-METHYL-5-(2-PHENOXYMETHYL-PYRROLIDINE-1-SULFONYL)-1H-INDOLE-2,3-DIONE",CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCCC3COc3ccccc3)ccc21,<rdkit.Chem.rdchem.Mol object at 0x7f615f79a970>,0.35127478753541075
6592,"(2S)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one",O=C1CS[C@@H](c2cccc(Br)c2)N1c1cc(Cl)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x7f615f787270>,0.3443708609271523
6600,1-(2-DEOXY-5-O-PHOSPHONO-BETA-D-ERYTHRO-PENTOFURANOSYL)-5-NITRO-1H-INDOLE,O=[N+]([O-])c1ccc2c(ccn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f7875f0>,0.32917705735660846
6615,"(1S,2R,3S,4R,5R)-2,3,4-trihydroxy-N-octyl-6-oxa-8-azabicyclo[3.2.1]octane-8-carbothioamide",CCCCCCCCNC(=S)N1[C@@H]2OC[C@H]1[C@@H](O)[C@H](O)[C@H]2O,<rdkit.Chem.rdchem.Mol object at 0x7f615f787c10>,0.35331230283911674
6616,"2-hydroxy-7-methoxy-5-methyl-naphthalene-1-carboxylic acid meso-2,5-dihydroxy-cyclopent-3-enyl ester",COc1cc(C)c2ccc(O)c(C(=O)OC3[C@H](O)C=C[C@@H]3O)c2c1,<rdkit.Chem.rdchem.Mol object at 0x7f615f787c80>,0.3236363636363636
6655,"(3S)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2,4-benzothiadiazine 1,1-dioxide",Cc1cc2c(cc1S(=O)(=O)N1CCN(C)CC1)S(=O)(=O)N[C@@H](C1CCCC1)N2,<rdkit.Chem.rdchem.Mol object at 0x7f615f793d60>,0.3235294117647059
6656,"(3R)-3-cyclopentyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2-benzothiazine 1,1-dioxide",CN1CCN(S(=O)(=O)c2ccc3c(c2)S(=O)(=O)N[C@@H](C2CCCC2)C3)CC1,<rdkit.Chem.rdchem.Mol object at 0x7f615f793dd0>,0.33509234828496043
